time,strain,signal_type,experiment_type,signal_value
9.75,HXT1_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT1_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.75,HXT2_GFP,cy5,hat_glucose_1p0_percent,3489.8864865
9.75,HXT2_GFP,fluorescence,hat_glucose_1p0_percent,7.816311989
9.75,HXT2_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.6364553555
9.75,HXT2_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT2_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
9.75,HXT3_GFP,cy5,hat_glucose_1p0_percent,2620.8707635
9.75,HXT3_GFP,fluorescence,hat_glucose_1p0_percent,10.240702967499999
9.75,HXT3_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.37073555495
9.75,HXT3_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT3_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.75,HXT4_GFP,cy5,hat_glucose_1p0_percent,5686.750143857143
9.75,HXT4_GFP,fluorescence,hat_glucose_1p0_percent,0.19496222859714285
9.75,HXT4_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.04551088024428572
9.75,HXT4_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT4_GFP,processed_cy5,hat_glucose_1p0_percent,5755.880109428572
9.75,HXT4_GFP_mig1_delta,cy5,hat_glucose_1p0_percent,8520.022662
9.75,HXT4_GFP_mig1_delta,fluorescence,hat_glucose_1p0_percent,1.6625949435
9.75,HXT4_GFP_mig1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.2876526507
9.75,HXT4_GFP_mig1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT4_GFP_mig1_delta,processed_cy5,hat_glucose_1p0_percent,8713.264492
9.75,HXT4_GFP_mth1_delta,cy5,hat_glucose_1p0_percent,7953.5224794999995
9.75,HXT4_GFP_mth1_delta,fluorescence,hat_glucose_1p0_percent,0.54256352985
9.75,HXT4_GFP_mth1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.11030548009999999
9.75,HXT4_GFP_mth1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT4_GFP_mth1_delta,processed_cy5,hat_glucose_1p0_percent,8285.96882125
9.75,HXT4_GFP_rgt2_delta,cy5,hat_glucose_1p0_percent,4918.099910999999
9.75,HXT4_GFP_rgt2_delta,fluorescence,hat_glucose_1p0_percent,0.9617867967
9.75,HXT4_GFP_rgt2_delta,fluorescence_sem,hat_glucose_1p0_percent,0.15512315585
9.75,HXT4_GFP_rgt2_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT4_GFP_rgt2_delta,processed_cy5,hat_glucose_1p0_percent,4876.434750750001
9.75,HXT4_GFP_snf3_delta,cy5,hat_glucose_1p0_percent,4864.112695
9.75,HXT4_GFP_snf3_delta,fluorescence,hat_glucose_1p0_percent,0.4306711855
9.75,HXT4_GFP_snf3_delta,fluorescence_sem,hat_glucose_1p0_percent,0.087697782645
9.75,HXT4_GFP_snf3_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT4_GFP_snf3_delta,processed_cy5,hat_glucose_1p0_percent,4871.88994075
9.75,HXT4_GFP_std1_delta,cy5,hat_glucose_1p0_percent,5972.9135719999995
9.75,HXT4_GFP_std1_delta,fluorescence,hat_glucose_1p0_percent,0.0986834884
9.75,HXT4_GFP_std1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.02054123429
9.75,HXT4_GFP_std1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT4_GFP_std1_delta,processed_cy5,hat_glucose_1p0_percent,6039.551515749999
9.75,HXT5_GFP,cy5,hat_glucose_1p0_percent,4210.0657215
9.75,HXT5_GFP,fluorescence,hat_glucose_1p0_percent,4.492707843
9.75,HXT5_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.29284834385
9.75,HXT5_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT5_GFP,processed_cy5,hat_glucose_1p0_percent,4223.3589385000005
9.75,HXT6_GFP,cy5,hat_glucose_1p0_percent,2620.8707635
9.75,HXT6_GFP,fluorescence,hat_glucose_1p0_percent,0.3909493621
9.75,HXT6_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.05632932854
9.75,HXT6_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT6_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.75,HXT7_GFP,cy5,hat_glucose_1p0_percent,3489.8864865
9.75,HXT7_GFP,fluorescence,hat_glucose_1p0_percent,0.34097246724999997
9.75,HXT7_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.043209759025
9.75,HXT7_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.75,HXT7_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
9.833333333,HXT1_GFP,cy5,hat_glucose_1p0_percent,2624.7963025
9.833333333,HXT1_GFP,fluorescence,hat_glucose_1p0_percent,15.553446875
9.833333333,HXT1_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.51337202095
9.833333333,HXT1_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999997
9.833333333,HXT1_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.833333333,HXT2_GFP,cy5,hat_glucose_1p0_percent,3487.844582
9.833333333,HXT2_GFP,fluorescence,hat_glucose_1p0_percent,7.899969812
9.833333333,HXT2_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.6446169505
9.833333333,HXT2_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999998
9.833333333,HXT2_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
9.833333333,HXT3_GFP,cy5,hat_glucose_1p0_percent,2624.7963025
9.833333333,HXT3_GFP,fluorescence,hat_glucose_1p0_percent,10.353612530500001
9.833333333,HXT3_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.37702484545000003
9.833333333,HXT3_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999997
9.833333333,HXT3_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.833333333,HXT4_GFP,cy5,hat_glucose_1p0_percent,5700.090320142857
9.833333333,HXT4_GFP,fluorescence,hat_glucose_1p0_percent,0.1958124894942857
9.833333333,HXT4_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.04531737299
9.833333333,HXT4_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999999
9.833333333,HXT4_GFP,processed_cy5,hat_glucose_1p0_percent,5755.880109428571
9.833333333,HXT4_GFP_mig1_delta,cy5,hat_glucose_1p0_percent,8688.792375
9.833333333,HXT4_GFP_mig1_delta,fluorescence,hat_glucose_1p0_percent,1.6524539465
9.833333333,HXT4_GFP_mig1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.2868921417
9.833333333,HXT4_GFP_mig1_delta,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999997
9.833333333,HXT4_GFP_mig1_delta,processed_cy5,hat_glucose_1p0_percent,8713.264491999998
9.833333333,HXT4_GFP_mth1_delta,cy5,hat_glucose_1p0_percent,7942.67748
9.833333333,HXT4_GFP_mth1_delta,fluorescence,hat_glucose_1p0_percent,0.52186178535
9.833333333,HXT4_GFP_mth1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.110204105685
9.833333333,HXT4_GFP_mth1_delta,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999998
9.833333333,HXT4_GFP_mth1_delta,processed_cy5,hat_glucose_1p0_percent,8285.968821249997
9.833333333,HXT4_GFP_rgt2_delta,cy5,hat_glucose_1p0_percent,4854.1940365
9.833333333,HXT4_GFP_rgt2_delta,fluorescence,hat_glucose_1p0_percent,0.92134288785
9.833333333,HXT4_GFP_rgt2_delta,fluorescence_sem,hat_glucose_1p0_percent,0.15014653695
9.833333333,HXT4_GFP_rgt2_delta,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999998
9.833333333,HXT4_GFP_rgt2_delta,processed_cy5,hat_glucose_1p0_percent,4876.43475075
9.833333333,HXT4_GFP_snf3_delta,cy5,hat_glucose_1p0_percent,4697.614865
9.833333333,HXT4_GFP_snf3_delta,fluorescence,hat_glucose_1p0_percent,0.40939832035
9.833333333,HXT4_GFP_snf3_delta,fluorescence_sem,hat_glucose_1p0_percent,0.086306718745
9.833333333,HXT4_GFP_snf3_delta,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999998
9.833333333,HXT4_GFP_snf3_delta,processed_cy5,hat_glucose_1p0_percent,4871.889940749999
9.833333333,HXT4_GFP_std1_delta,cy5,hat_glucose_1p0_percent,5954.6942785
9.833333333,HXT4_GFP_std1_delta,fluorescence,hat_glucose_1p0_percent,0.0555702861
9.833333333,HXT4_GFP_std1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.022102345475
9.833333333,HXT4_GFP_std1_delta,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999999
9.833333333,HXT4_GFP_std1_delta,processed_cy5,hat_glucose_1p0_percent,6039.551515749999
9.833333333,HXT5_GFP,cy5,hat_glucose_1p0_percent,4213.134705
9.833333333,HXT5_GFP,fluorescence,hat_glucose_1p0_percent,4.4538234150000005
9.833333333,HXT5_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.2902638397
9.833333333,HXT5_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999999
9.833333333,HXT5_GFP,processed_cy5,hat_glucose_1p0_percent,4223.3589385000005
9.833333333,HXT6_GFP,cy5,hat_glucose_1p0_percent,2624.7963025
9.833333333,HXT6_GFP,fluorescence,hat_glucose_1p0_percent,0.39707019575
9.833333333,HXT6_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.05597080386
9.833333333,HXT6_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999997
9.833333333,HXT6_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.833333333,HXT7_GFP,cy5,hat_glucose_1p0_percent,3487.844582
9.833333333,HXT7_GFP,fluorescence,hat_glucose_1p0_percent,0.34826366529999997
9.833333333,HXT7_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.044267913765
9.833333333,HXT7_GFP,glucose_proxy,hat_glucose_1p0_percent,0.9999999999999998
9.833333333,HXT7_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
9.916666667,HXT1_GFP,cy5,hat_glucose_1p0_percent,2612.8172205
9.916666667,HXT1_GFP,fluorescence,hat_glucose_1p0_percent,15.76198629
9.916666667,HXT1_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.51238041355
9.916666667,HXT1_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT1_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.916666667,HXT2_GFP,cy5,hat_glucose_1p0_percent,3500.351536
9.916666667,HXT2_GFP,fluorescence,hat_glucose_1p0_percent,7.9344863905
9.916666667,HXT2_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.67537596435
9.916666667,HXT2_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT2_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
9.916666667,HXT3_GFP,cy5,hat_glucose_1p0_percent,2612.8172205
9.916666667,HXT3_GFP,fluorescence,hat_glucose_1p0_percent,10.28943809
9.916666667,HXT3_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.37748769579999997
9.916666667,HXT3_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT3_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.916666667,HXT4_GFP,cy5,hat_glucose_1p0_percent,5639.673373714286
9.916666667,HXT4_GFP,fluorescence,hat_glucose_1p0_percent,0.19160842711714285
9.916666667,HXT4_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.04462872591
9.916666667,HXT4_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT4_GFP,processed_cy5,hat_glucose_1p0_percent,5755.880109428572
9.916666667,HXT4_GFP_mig1_delta,cy5,hat_glucose_1p0_percent,8297.590587499999
9.916666667,HXT4_GFP_mig1_delta,fluorescence,hat_glucose_1p0_percent,1.5479844725
9.916666667,HXT4_GFP_mig1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.2734232056
9.916666667,HXT4_GFP_mig1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT4_GFP_mig1_delta,processed_cy5,hat_glucose_1p0_percent,8713.264492
9.916666667,HXT4_GFP_mth1_delta,cy5,hat_glucose_1p0_percent,7929.289226999999
9.916666667,HXT4_GFP_mth1_delta,fluorescence,hat_glucose_1p0_percent,0.5175315038
9.916666667,HXT4_GFP_mth1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.10869155906
9.916666667,HXT4_GFP_mth1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT4_GFP_mth1_delta,processed_cy5,hat_glucose_1p0_percent,8285.96882125
9.916666667,HXT4_GFP_rgt2_delta,cy5,hat_glucose_1p0_percent,4755.961058999999
9.916666667,HXT4_GFP_rgt2_delta,fluorescence,hat_glucose_1p0_percent,0.92356220655
9.916666667,HXT4_GFP_rgt2_delta,fluorescence_sem,hat_glucose_1p0_percent,0.15447141585
9.916666667,HXT4_GFP_rgt2_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT4_GFP_rgt2_delta,processed_cy5,hat_glucose_1p0_percent,4876.434750750001
9.916666667,HXT4_GFP_snf3_delta,cy5,hat_glucose_1p0_percent,4818.760662000001
9.916666667,HXT4_GFP_snf3_delta,fluorescence,hat_glucose_1p0_percent,0.4335760352
9.916666667,HXT4_GFP_snf3_delta,fluorescence_sem,hat_glucose_1p0_percent,0.087127883655
9.916666667,HXT4_GFP_snf3_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT4_GFP_snf3_delta,processed_cy5,hat_glucose_1p0_percent,4871.88994075
9.916666667,HXT4_GFP_std1_delta,cy5,hat_glucose_1p0_percent,5743.383516
9.916666667,HXT4_GFP_std1_delta,fluorescence,hat_glucose_1p0_percent,0.032638386455
9.916666667,HXT4_GFP_std1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.020944107815
9.916666667,HXT4_GFP_std1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT4_GFP_std1_delta,processed_cy5,hat_glucose_1p0_percent,6039.551515749999
9.916666667,HXT5_GFP,cy5,hat_glucose_1p0_percent,4225.349674
9.916666667,HXT5_GFP,fluorescence,hat_glucose_1p0_percent,4.4031361795
9.916666667,HXT5_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.28471025885
9.916666667,HXT5_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT5_GFP,processed_cy5,hat_glucose_1p0_percent,4223.3589385000005
9.916666667,HXT6_GFP,cy5,hat_glucose_1p0_percent,2612.8172205
9.916666667,HXT6_GFP,fluorescence,hat_glucose_1p0_percent,0.35432615255
9.916666667,HXT6_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.053501604565
9.916666667,HXT6_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT6_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
9.916666667,HXT7_GFP,cy5,hat_glucose_1p0_percent,3500.351536
9.916666667,HXT7_GFP,fluorescence,hat_glucose_1p0_percent,0.32789077945
9.916666667,HXT7_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.043634268705
9.916666667,HXT7_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
9.916666667,HXT7_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
10.0,HXT1_GFP,cy5,hat_glucose_1p0_percent,2610.3415475
10.0,HXT1_GFP,fluorescence,hat_glucose_1p0_percent,15.806627044999999
10.0,HXT1_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.52546662515
10.0,HXT1_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT1_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.0,HXT2_GFP,cy5,hat_glucose_1p0_percent,3498.692815
10.0,HXT2_GFP,fluorescence,hat_glucose_1p0_percent,7.7228557605
10.0,HXT2_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.67292477155
10.0,HXT2_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT2_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
10.0,HXT3_GFP,cy5,hat_glucose_1p0_percent,2610.3415475
10.0,HXT3_GFP,fluorescence,hat_glucose_1p0_percent,10.3357651885
10.0,HXT3_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.37983352245
10.0,HXT3_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT3_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.0,HXT4_GFP,cy5,hat_glucose_1p0_percent,5615.125741999999
10.0,HXT4_GFP,fluorescence,hat_glucose_1p0_percent,0.2032314568042857
10.0,HXT4_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.04596737725571428
10.0,HXT4_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT4_GFP,processed_cy5,hat_glucose_1p0_percent,5755.880109428572
10.0,HXT4_GFP_mig1_delta,cy5,hat_glucose_1p0_percent,8347.472776499999
10.0,HXT4_GFP_mig1_delta,fluorescence,hat_glucose_1p0_percent,1.6530496655
10.0,HXT4_GFP_mig1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.27751342125
10.0,HXT4_GFP_mig1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT4_GFP_mig1_delta,processed_cy5,hat_glucose_1p0_percent,8713.264492
10.0,HXT4_GFP_mth1_delta,cy5,hat_glucose_1p0_percent,7914.821258
10.0,HXT4_GFP_mth1_delta,fluorescence,hat_glucose_1p0_percent,0.49245978715000005
10.0,HXT4_GFP_mth1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.10830083533000001
10.0,HXT4_GFP_mth1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT4_GFP_mth1_delta,processed_cy5,hat_glucose_1p0_percent,8285.96882125
10.0,HXT4_GFP_rgt2_delta,cy5,hat_glucose_1p0_percent,4911.449710999999
10.0,HXT4_GFP_rgt2_delta,fluorescence,hat_glucose_1p0_percent,0.9477319935499999
10.0,HXT4_GFP_rgt2_delta,fluorescence_sem,hat_glucose_1p0_percent,0.15767091495
10.0,HXT4_GFP_rgt2_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT4_GFP_rgt2_delta,processed_cy5,hat_glucose_1p0_percent,4876.434750750001
10.0,HXT4_GFP_snf3_delta,cy5,hat_glucose_1p0_percent,4915.483449
10.0,HXT4_GFP_snf3_delta,fluorescence,hat_glucose_1p0_percent,0.4136609429
10.0,HXT4_GFP_snf3_delta,fluorescence_sem,hat_glucose_1p0_percent,0.09209527716
10.0,HXT4_GFP_snf3_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT4_GFP_snf3_delta,processed_cy5,hat_glucose_1p0_percent,4871.88994075
10.0,HXT4_GFP_std1_delta,cy5,hat_glucose_1p0_percent,5883.011684
10.0,HXT4_GFP_std1_delta,fluorescence,hat_glucose_1p0_percent,0.09942637355
10.0,HXT4_GFP_std1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.02243760736
10.0,HXT4_GFP_std1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT4_GFP_std1_delta,processed_cy5,hat_glucose_1p0_percent,6039.551515749999
10.0,HXT5_GFP,cy5,hat_glucose_1p0_percent,4221.3099365
10.0,HXT5_GFP,fluorescence,hat_glucose_1p0_percent,4.241190427499999
10.0,HXT5_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.27541136405
10.0,HXT5_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT5_GFP,processed_cy5,hat_glucose_1p0_percent,4223.3589385000005
10.0,HXT6_GFP,cy5,hat_glucose_1p0_percent,2610.3415475
10.0,HXT6_GFP,fluorescence,hat_glucose_1p0_percent,0.3385893224
10.0,HXT6_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.05297602301
10.0,HXT6_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT6_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.0,HXT7_GFP,cy5,hat_glucose_1p0_percent,3498.692815
10.0,HXT7_GFP,fluorescence,hat_glucose_1p0_percent,0.31792935695
10.0,HXT7_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.042008280174999996
10.0,HXT7_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.0,HXT7_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
10.08333333,HXT1_GFP,cy5,hat_glucose_1p0_percent,2616.4900319999997
10.08333333,HXT1_GFP,fluorescence,hat_glucose_1p0_percent,15.785369665000001
10.08333333,HXT1_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.5144892148
10.08333333,HXT1_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT1_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.08333333,HXT2_GFP,cy5,hat_glucose_1p0_percent,3491.430918
10.08333333,HXT2_GFP,fluorescence,hat_glucose_1p0_percent,7.853841472499999
10.08333333,HXT2_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.6909132955499999
10.08333333,HXT2_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT2_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
10.08333333,HXT3_GFP,cy5,hat_glucose_1p0_percent,2616.4900319999997
10.08333333,HXT3_GFP,fluorescence,hat_glucose_1p0_percent,10.353969241
10.08333333,HXT3_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.38490480355
10.08333333,HXT3_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT3_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.08333333,HXT4_GFP,cy5,hat_glucose_1p0_percent,5737.769453
10.08333333,HXT4_GFP,fluorescence,hat_glucose_1p0_percent,0.22629540251571428
10.08333333,HXT4_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.046699353990000005
10.08333333,HXT4_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT4_GFP,processed_cy5,hat_glucose_1p0_percent,5755.880109428572
10.08333333,HXT4_GFP_mig1_delta,cy5,hat_glucose_1p0_percent,8527.3035425
10.08333333,HXT4_GFP_mig1_delta,fluorescence,hat_glucose_1p0_percent,1.612980845
10.08333333,HXT4_GFP_mig1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.2799969267
10.08333333,HXT4_GFP_mig1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT4_GFP_mig1_delta,processed_cy5,hat_glucose_1p0_percent,8713.264492
10.08333333,HXT4_GFP_mth1_delta,cy5,hat_glucose_1p0_percent,7900.885477
10.08333333,HXT4_GFP_mth1_delta,fluorescence,hat_glucose_1p0_percent,0.48973480055
10.08333333,HXT4_GFP_mth1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.108939319115
10.08333333,HXT4_GFP_mth1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT4_GFP_mth1_delta,processed_cy5,hat_glucose_1p0_percent,8285.96882125
10.08333333,HXT4_GFP_rgt2_delta,cy5,hat_glucose_1p0_percent,4997.9842565
10.08333333,HXT4_GFP_rgt2_delta,fluorescence,hat_glucose_1p0_percent,1.0287731470500001
10.08333333,HXT4_GFP_rgt2_delta,fluorescence_sem,hat_glucose_1p0_percent,0.16873434745
10.08333333,HXT4_GFP_rgt2_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT4_GFP_rgt2_delta,processed_cy5,hat_glucose_1p0_percent,4876.434750750001
10.08333333,HXT4_GFP_snf3_delta,cy5,hat_glucose_1p0_percent,4937.512243
10.08333333,HXT4_GFP_snf3_delta,fluorescence,hat_glucose_1p0_percent,0.4668432684
10.08333333,HXT4_GFP_snf3_delta,fluorescence_sem,hat_glucose_1p0_percent,0.09107680271
10.08333333,HXT4_GFP_snf3_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT4_GFP_snf3_delta,processed_cy5,hat_glucose_1p0_percent,4871.88994075
10.08333333,HXT4_GFP_std1_delta,cy5,hat_glucose_1p0_percent,5846.264497
10.08333333,HXT4_GFP_std1_delta,fluorescence,hat_glucose_1p0_percent,0.047670701555
10.08333333,HXT4_GFP_std1_delta,fluorescence_sem,hat_glucose_1p0_percent,0.022664570675
10.08333333,HXT4_GFP_std1_delta,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT4_GFP_std1_delta,processed_cy5,hat_glucose_1p0_percent,6039.551515749999
10.08333333,HXT5_GFP,cy5,hat_glucose_1p0_percent,4218.3799575
10.08333333,HXT5_GFP,fluorescence,hat_glucose_1p0_percent,4.182446108000001
10.08333333,HXT5_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.27147573195
10.08333333,HXT5_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT5_GFP,processed_cy5,hat_glucose_1p0_percent,4223.3589385000005
10.08333333,HXT6_GFP,cy5,hat_glucose_1p0_percent,2616.4900319999997
10.08333333,HXT6_GFP,fluorescence,hat_glucose_1p0_percent,0.32620307655
10.08333333,HXT6_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.052514015815
10.08333333,HXT6_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT6_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.08333333,HXT7_GFP,cy5,hat_glucose_1p0_percent,3491.430918
10.08333333,HXT7_GFP,fluorescence,hat_glucose_1p0_percent,0.31059776159999997
10.08333333,HXT7_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.041298420125
10.08333333,HXT7_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.08333333,HXT7_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
10.16666667,HXT1_GFP,cy5,hat_glucose_1p0_percent,2619.8064745
10.16666667,HXT1_GFP,fluorescence,hat_glucose_1p0_percent,15.833623464999999
10.16666667,HXT1_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.51848727155
10.16666667,HXT1_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.16666667,HXT1_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.16666667,HXT2_GFP,cy5,hat_glucose_1p0_percent,3498.5492445
10.16666667,HXT2_GFP,fluorescence,hat_glucose_1p0_percent,7.8303487700000005
10.16666667,HXT2_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.6738502477499999
10.16666667,HXT2_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.16666667,HXT2_GFP,processed_cy5,hat_glucose_1p0_percent,3412.4568005
10.16666667,HXT3_GFP,cy5,hat_glucose_1p0_percent,2619.8064745
10.16666667,HXT3_GFP,fluorescence,hat_glucose_1p0_percent,10.47233739
10.16666667,HXT3_GFP,fluorescence_sem,hat_glucose_1p0_percent,0.3919344488
10.16666667,HXT3_GFP,glucose_proxy,hat_glucose_1p0_percent,1.0
10.16666667,HXT3_GFP,processed_cy5,hat_glucose_1p0_percent,2647.79261725
10.16666667,HXT4_GFP,cy5,hat_glucose_1p0_percent,5614.341688857144
