,k3,thk,ksnf1,ksnf1std1,nsnf1,nsnf2,dmth1,nmth1snf3,nmth1rgt2,thsnf3,dmth1rgt2,thmth1,kmth1mig1,nmth1mig1,kmth1mig2,nmth1mig2,thstd1,istd1,nstd1,nstd3,thrgt2,imig1,kmig1snf1,theta2,dmig2,kmig2std1,nmig2std1,kmig2mth1,nmig2mth1,dhxt4,dhxt4max,kdhxt4,ndhxt4,shxt4,khxt4mth1,nhxt4mth1,khxt4std1,nhxt4std1,khxt4mig1,khxt4mig2,nhxt4mig1,nhxt4mig2,estd1max3,ell,thmig2,smig2,kdmig2,mdmig2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
thrgt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035947472229186156,0.00591523131419332,0.005801490755113489,0.0061259756009088544,0.004700999547981265,0.005810718067028267,0.005597485121096383,0.004989221579721032,0.005199563656301377,0.005326102810883198,0.005801491216173105,0.005801491216173106,0.005766957170548032,0.005553592531719658,0.005615457896189519,0.0054233288100784165,0.005659257497316714,0.0057763506735509776,0.005308049347303267,0.00605413238191743,0.005450727114857198,0.005429073938413777,0.006050215626027053,0.006324673162583218,0.005465975982683223,0.005345128014840221,0.006110378274877271,0.005785453866334926,0.005845981229349859,0.005947945418288581,0.005801491218589661,0.005798198534226918,0.005801544830546721,0.005724860435322238,0.0057330915089816095,0.005782280595041314,0.00578732965310888,0.005748130085010961,0.005790826004140189,0.0057848017998316514,0.005803810738546532,0.005806822812126548,0.005779917313332642,0.005718175190831359,0.005830851162615929,0.005758506027782097,0.005856704543907378,0.005698610239692283
imig1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028629744930797233,-0.025999051638905542,-0.03423787378895922,0.05202217841294487,-0.026139989843028986,-0.030799870155448984,-0.023157855555253307,-0.022112668720625228,-0.025366839659914802,-0.02599905109622898,-0.02599905109622898,-0.0402531696988853,-0.023997858507670805,-0.02588058709778552,-0.02786780024697191,-0.02860229932247596,-0.022959249618891855,-0.029535191771433468,-0.029605341960384512,-0.028188359127731988,-0.03081033386935691,-0.023945939029075044,-0.031042783255432367,-0.030249305895913733,-0.027933880541054,-0.033318816379164375,-0.025699337137568248,-0.025989534251477767,-0.02627883412866709,-0.025999051330096216,-0.02599840566040137,-0.026000012633685444,-0.026356541873569613,-0.025203266404180195,-0.026716393863266522,-0.025701924517971167,-0.027408802932432617,-0.02536728493853304,-0.027438517560219405,-0.026041801868093684,-0.025495241805359226,-0.026215890869474876,-0.02633970114351592,-0.025882637475790678,-0.02582214554167142,-0.02615760737639339,-0.026229875929276714
kmig1snf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007940083116769714,-0.007876639164198713,-0.008408847684929667,-0.007944162100509659,-0.007879396019018506,-0.007974311411518586,-0.0078693336292106,-0.007905820843500562,-0.007940082384147036,-0.007940082384147036,-0.007820394310896595,-0.00812433890860328,-0.007971538869164376,-0.00796474401976627,-0.008024819556103208,-0.007969171854144018,-0.007849061716678958,-0.0079034749068415,-0.007891167738302625,-0.008003967595250456,-0.007932819225886269,-0.008398436550128771,-0.007907528510841588,-0.007867267228227672,-0.007618925309971239,-0.007906790677291218,-0.007924295127284882,-0.007907025276781433,-0.0079400823735754,-0.007940299379987425,-0.007940083543299151,-0.007948865080615106,-0.007969532812487008,-0.007922838093912997,-0.007955882325998186,-0.007955080058966538,-0.007891402394713367,-0.007956397534719255,-0.007971682259311023,-0.007908130694889643,-0.007940702724991065,-0.007939993233234183,-0.007939888469501789,-0.007939374154766142,-0.007922027983358917,-0.00795525965179814
theta2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812158154509575e-9,5.8216923831252925e-9,5.811695238151677e-9,5.7971302655381625e-9,5.8130153885738395e-9,5.810462914693922e-9,5.820147310780893e-9,5.807331055844831e-9,5.807331057024838e-9,5.822616018077745e-9,5.806179729857735e-9,5.813354145846138e-9,5.809315563278859e-9,5.810417237384539e-9,5.813063553344333e-9,5.807045343423831e-9,5.814495426876053e-9,5.8007942425454805e-9,5.8250591225712425e-9,5.818645491287316e-9,5.733141871179927e-9,5.798164553153761e-9,5.8087784006145685e-9,5.805264243452034e-9,5.807144379958066e-9,5.8073422201178855e-9,5.814922573740174e-9,5.807331060172714e-9,5.807273154889339e-9,5.807330794446958e-9,5.814157736739955e-9,5.808479735266748e-9,5.807473012541642e-9,5.8073805819956216e-9,5.814299595661858e-9,5.814361579941113e-9,5.8073266636434966e-9,5.807883075024591e-9,5.806081968785959e-9,5.807384163685113e-9,5.807188613282668e-9,5.806364571305569e-9,5.80737406956158e-9,5.807310719603038e-9,5.800889009775192e-9
dmig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011196592862019484,-0.01294606388374066,-0.013110860050938877,-0.01342201187089897,-0.013387650863282726,-0.013477647323056952,-0.012939448203713223,-0.01293944820371322,-0.013290337046735226,-0.013762198689938214,-0.013313271392791757,-0.012879046611718434,-0.013153189659028413,-0.012570458945506253,-0.013404066678267653,-0.012883609240007827,-0.012814872089528504,-0.013831758307138483,-0.013048627766215532,-0.01187565173089243,-0.013281205476911957,-0.013785543352199352,-0.013137871281012365,-0.012949003409429689,-0.013094893540431314,-0.013001890703077031,-0.012939448130396797,-0.01293927540979046,-0.012939486879867712,-0.013011029383691156,-0.013249562841019812,-0.012851854324720129,-0.012902641546772328,-0.013049707612189975,-0.012937075002907146,-0.012922828165649646,-0.012853224247640009,-0.013059280862556462,-0.012859370137189291,-0.01299216454295422,-0.01302964205580354,-0.012925772413017138,-0.01289796146286847,-0.0129319122612777
kmig2std1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022261680904894245,-0.024839121239489007,-0.023184922608015045,-0.022937917549189345,-0.024826488941897804,-0.021672857176675327,-0.021672857176675355,-0.020268826462239285,-0.028273797836945374,-0.023305189269382336,-0.02325082275921365,-0.02318477343626733,-0.024214087813614504,-0.021931205559647008,-0.026932569677954144,-0.025790061414531086,-0.027275694971415534,-0.02592023442110048,-0.02824798581610553,-0.023128603495420244,-0.02434745944049596,-0.026646976790312676,-0.02231326667968867,-0.020999912409704564,-0.022340570254785076,-0.021672857282424025,-0.021692877687073037,-0.02167318069511142,-0.021027595267713254,-0.022357274061727276,-0.02081263979601386,-0.021562631185757606,-0.021388427412144244,-0.022570444733454507,-0.022266451129887763,-0.021796048661574755,-0.0217287254590507,-0.021973081388902967,-0.021728203646951934,-0.022071935992341477,-0.02143608563135803,-0.022207122301279403,-0.022014905915402692
nmig2std1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023500146908915774,-0.0005043759312265112,-0.0003837624279157977,-0.0003891508881589887,-0.0002628865145814758,-0.0002628865145814765,-0.000314500311827356,-0.0003463950089520678,-0.00039555013582146664,-0.0004192293845089724,-0.00030460507027079597,-0.0002405638388572932,-0.00047180842578886786,-0.0001833053856076078,-0.0003606070440864818,-0.0004032690824192591,-0.0002069492486008121,-0.00026629809823908965,-0.00025493864895587777,-0.00045861569120581996,-0.00011822640009722062,-0.00026286805438265054,-0.00026284537732317335,-0.00021321587466455435,-0.00026288651427606216,-0.00026292365920762813,-0.00026291164455015755,-0.0002780794035201919,-0.0002629505626244791,-0.00026296110243971825,-0.0002626818259477521,-0.0002477222879604217,-0.00024697654445764985,-0.00026288069681288675,-0.00024754472935209823,-0.00026232508092426457,-0.0002628701610147949,-0.00026298492715789523,-0.00027872877081868157,-0.00024800659519433647,-0.00024449306146975033,-0.00026280182154705224
kmig2mth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022994268457651786,0.002431358140635058,0.0026280235859803187,0.0027628829433705726,0.002762882943370573,0.0025662565121461933,0.0022851525868750303,0.0021029547809047165,0.0027947723851717067,0.0024477603073793128,0.002945543868277418,0.002546072130996828,0.002689045641390482,0.0029758493389603425,0.0020025655708610242,0.002723965483120797,0.0049611030561375466,0.0026693087551477044,0.0020454972025399374,0.0030732249482609704,0.0027402907808943577,0.0025946354405597632,0.002790284402206013,0.0027628830482123276,0.0027637820449981374,0.002762933806597667,0.00257679128201128,0.002718587638022235,0.0026465771715880274,0.0027538365544168874,0.0028997749815471946,0.0027555106814339627,0.0027548376744388585,0.0029355475867904497,0.0026748742763162236,0.002777133780703445,0.002758323474218428,0.0027321349791374827,0.002663453125699326,0.002910905359077515,0.00280515536401003
nmig2mth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011512030340109645,-0.011479267504902075,-0.011428205110306015,-0.011428205110306015,-0.011585792396741604,-0.011312878328497157,-0.011380496158883494,-0.011541053384731558,-0.01146223506099807,-0.011597854354680465,-0.011329768481296945,-0.011658563271263815,-0.011274692129561286,-0.011531729934356338,-0.011394940222422784,-0.010037421393373614,-0.011542243919899987,-0.011592955073233355,-0.010848331108181996,-0.011408665213551791,-0.011431617165609309,-0.011421217588116988,-0.011428205094602526,-0.01142766206273768,-0.011428199302489566,-0.011492763004654264,-0.011548463593099403,-0.011440487946602951,-0.011445158606508422,-0.011479361296061592,-0.011419343472605897,-0.011444574616287888,-0.011425029338735588,-0.01140045364958845,-0.011452013768816029,-0.01141488740363936,-0.011399455973128908,-0.011436920023318269,-0.011385619849224423,-0.011424212670349087
dhxt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976247161949789,0.004108795245225312,0.004108795245225313,0.004602669980822235,0.004459049043762672,0.003918319183512127,0.004213375031642715,0.0042406678865152285,0.004346194320206583,0.003682953104932006,0.004263281711522488,0.003992564955252085,0.004298757279569764,0.004465012592805976,0.004111218679852297,0.00391677054158497,0.004527643691320892,0.004121785666175585,0.00415774925720399,0.004209788948747465,0.0040941326066635635,0.004108795318786368,0.004108434244131418,0.004108802854926515,0.003978406391479459,0.003984190246569196,0.004208525112955501,0.004093478089824134,0.004160180165445764,0.004167787167377367,0.004091726088809922,0.004311927065164954,0.004101564769397895,0.004096461772574235,0.0041113225061793265,0.004145124462639928,0.004145522162526803,0.004191528085909277,0.00406286362537157
dhxt4max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003856230281710577,0.0038562302817105785,0.0035387913693462345,0.0041697966545843805,0.00391949993660236,0.004060060279515668,0.0037955655572309054,0.003894029182399533,0.003786700942022586,0.004159002390374211,0.0038311437320611213,0.004116866520810484,0.003975766099962676,0.0049715881867657165,0.0036492201641991962,0.0037837118113091092,0.004087495537025098,0.003903853948129921,0.0037973061818339206,0.003928209529851498,0.0038562302616846904,0.0038556366276000613,0.00385619940841164,0.0037959657448944687,0.0037048631230927795,0.003926277330230562,0.0038725211888504065,0.003880294280610863,0.0038739943884653237,0.0038340474158172766,0.003949917934264667,0.0038083676615355386,0.0038175071699498844,0.0038844253509408393,0.0039046960442560754,0.003896326051317097,0.0038890405034877553,0.0037827574977211966
kdhxt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.033424741691867e-19,1.1938467536682431e-18,4.341260922429975e-19,8.68252184485995e-19,8.68252184485995e-19,2.6318894342231722e-18,-3.47300873794398e-18,-1.3023782767289925e-18,-5.20951310691597e-18,-5.643639199158967e-18,-4.7753870146729725e-18,-5.643639199158967e-18,-6.94601747588796e-18,-6.94601747588796e-18,9.333710983224445e-18,2.604756553457985e-18,-1.0853152306074938e-18,-1.8450358920327394e-18,8.68252184485995e-19,-4.641265696147053e-19,6.952800696079257e-20,-7.287722193024537e-19,4.39552668396035e-18,-1.73650436897199e-18,2.8218195995794836e-18,1.0853152306074936e-19,1.763637249737177e-18,-1.0853152306074938e-18,1.3023782767289925e-18,-8.68252184485995e-19,-1.0853152306074936e-19,-3.011749764935795e-18,-4.341260922429975e-19,-3.5272744994743545e-19,-5.426576153037469e-19,2.2791619842757367e-18,-4.883918537733722e-18
ndhxt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39552668396035e-18,5.20951310691597e-18,6.0777652914019646e-18,6.511891383644962e-18,8.031332706495454e-18,1.5194413228504911e-18,3.907134830186977e-18,0.0,-1.0853152306074936e-19,4.341260922429975e-19,0.0,6.94601747588796e-18,-1.73650436897199e-18,1.6062665412990908e-17,6.94601747588796e-18,4.992450060794471e-18,4.015666353247727e-18,6.511891383644962e-18,5.244683375459131e-18,5.780999408032728e-18,4.980155474197746e-18,1.031049469077119e-17,4.124197876308476e-18,8.68252184485995e-18,5.914968006810841e-18,7.488675091191707e-18,4.7753870146729725e-18,6.94601747588796e-18,4.5583239685514734e-18,5.7521707222197164e-18,2.6725887553709533e-18,5.426576153037468e-18,5.3723103915070936e-18,5.20951310691597e-18,8.139864229556203e-18,7.597206614252456e-19
shxt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006293797013676512,0.004622416914821043,0.0049057091461125,0.0050510143604668165,0.005282874866087089,0.00472887450408291,0.004777466909534097,0.005113555860613711,0.004503283603865791,0.005278643743405334,0.0068916715149583,0.004729691120885714,0.005097826907369612,0.00514022943573279,0.004913233239598126,0.004936426105331668,0.004921361581540637,0.004841872418420241,0.004839420856639898,0.004841927684092233,0.004715976451826029,0.004674100282892828,0.005089631831913725,0.0048178481377547525,0.004855333253278595,0.00481385203084551,0.004855513933022397,0.004987028683664642,0.004756927879286415,0.004718800070206594,0.0048903284576207896,0.004944645052778916,0.00482024178397967,0.004894277522083451,0.004857016681405394
khxt4mth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009808166894165941,0.00978851910964657,0.009533143610412843,0.010114916446090775,0.009321885726725767,0.009871858001550033,0.009683709231187398,0.009466712378054591,0.009974221411317725,0.011346811741400625,0.009636259724041474,0.008952884695691329,0.010071782969909331,0.009810379279038646,0.009769561646431191,0.00990859048529808,0.009821895720288104,0.009822132321848592,0.00982184586462554,0.009812034165929876,0.009578207779620108,0.009813101388333483,0.009813591341592598,0.009980146744922088,0.009824748039299204,0.009816727838613204,0.009853381579126635,0.009746351580457276,0.00987558338193489,0.009752475144064514,0.009877440917455252,0.009738581724883942,0.009855870562724462,0.00985267629169905
nhxt4mth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003746239636179941,-0.0037821316208184806,-0.0036315056704982747,-0.004062334963321834,-0.0035458971605938925,-0.0034504804858023156,-0.0035467785932787785,-0.00350168084996991,-0.0013926819062130935,-0.003903300233670701,-0.004329346940830716,-0.0031066857057767006,-0.003826072441327626,-0.0038297203384194903,-0.0037479037836274966,-0.0038137177656378694,-0.003813083664141998,-0.003813738025040915,-0.0038348863859513555,-0.0038908153098401012,-0.00380417624133139,-0.0038402795008947764,-0.003785656239345004,-0.0038265173031691965,-0.003815021044523298,-0.0038192490627194675,-0.0038253383476233114,-0.0038009251699967395,-0.003799713439782145,-0.0037515702765295736,-0.0038254864292764073,-0.00375140912781105,-0.0037837736312804496
khxt4std1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002129642512449438,0.0023265524427945918,0.0021556020963206042,0.0024320450445992703,0.002333664987929919,0.0018921744091423898,0.002241411672777521,0.0029420531408641103,0.002031968253643272,0.002113707789728496,0.002492359841165125,0.0021945789626952286,0.002216932403846445,0.0022113029971806545,0.002175994423846444,0.0021738688711094383,0.0021760045299255575,0.002131512735663766,0.002030747261986988,0.0021972259727997545,0.0021793249354071544,0.002170079048737631,0.0022057700565521446,0.002160136944827005,0.002166906291518471,0.002150970689782425,0.0021640918525362546,0.002124774033903403,0.0022056316201214806,0.0022243480917843155,0.0022042090242863984,0.002131486234823227
nhxt4std1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00569178718631028,-0.005855319070371613,-0.0053826428999337855,-0.005666907883470963,-0.0059753683220814,-0.005584091852554064,-0.004649571715089836,-0.0057495346089114245,-0.0057739635643965495,-0.005420021395284895,-0.005527211670014153,-0.005566650836153066,-0.005523958863593937,-0.005562568241188535,-0.005564990359624006,-0.005562563703846114,-0.005588886001903423,-0.005675319294253886,-0.005538170442555857,-0.005547365115106758,-0.005541341297563524,-0.005564050458736777,-0.0055616455382937295,-0.005582300514053286,-0.00554488748759942,-0.005603354360671964,-0.00558597711871934,-0.005561834653587713,-0.00557955228403894,-0.005478765681027137,-0.0055916758114551305
khxt4mig1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1576404568626e-5,0.0003305026081857342,0.0001799284556835316,0.000243506944466255,0.0002730283436476997,0.00102991413365292,0.00018906441638551964,6.247999905279115e-5,0.0002514918424209714,3.7224635802837206e-5,9.71118105989413e-6,-1.4009778598497862e-5,9.72695053637682e-6,8.731297970045756e-6,9.717561422033075e-6,-5.701233612342978e-5,-8.583218910490941e-5,-2.8585573684796748e-5,4.59782658698312e-5,1.967131721437393e-5,4.744256211241702e-6,-3.89560663224102e-6,3.298005041547737e-5,0.00010582232528610212,3.426312449379659e-5,-2.6680033205743194e-5,-7.604172826467766e-6,4.562645366140458e-5,3.245208496050227e-5,0.00011189286557485687
khxt4mig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075918722088627365,-0.007730457608104208,-0.007730063901613082,-0.007985993967298695,-0.007315816969663681,-0.00768906360347935,-0.007757855959386821,-0.0071644398702624375,-0.007644806743110438,-0.007684425284943238,-0.007550749165314435,-0.007632436852434162,-0.0076337542812588725,-0.007632407336319948,-0.007705944025033161,-0.007797001460023562,-0.007649343558920442,-0.007667827988824353,-0.00755522119184569,-0.007668804034181502,-0.007636014231642286,-0.007579824173906186,-0.007608821211034952,-0.007642311718254669,-0.007635739296562675,-0.0076388588595221844,-0.007634114123118042,-0.007655086213183433,-0.007650774790814396
nhxt4mig1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018301836882166612,-0.018431919881082937,-0.018231346588437,-0.018286571706885617,-0.018608677336232858,-0.018406427430942292,-0.018745083710050257,-0.01837073041732317,-0.018345193258079314,-0.018284406680779172,-0.018341283690447917,-0.018342675738073598,-0.018341306443432726,-0.018368954942076045,-0.01854471668931777,-0.01837985174353426,-0.018372506052519482,-0.01826334591070279,-0.018297599066538623,-0.018356116826906424,-0.01828507402306786,-0.018258739351791557,-0.0183871230248739,-0.018443180895003946,-0.018321116767358543,-0.01835723731390848,-0.018391732828248457,-0.01829074100842751
nhxt4mig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017980127474204017,-0.001420892660148767,-0.001987056173468897,-0.002157451764064613,-0.0023844912266175367,-0.0015568343828140795,-0.0017046030063305614,-0.001672878803166354,-0.0016555329544415795,-0.0016465636845775064,-0.001647820369750652,-0.0016465402170489343,-0.001707231902824362,-0.0017366294333727994,-0.0016256019720883334,-0.0016785146944555925,-0.0015948303792757933,-0.0016560902261535929,-0.001655225906375745,-0.001485915458440494,-0.0017598813130148983,-0.001631026880161793,-0.0016483638529989427,-0.0016289772903569266,-0.0017128855412240755,-0.0015611946321584375,-0.0016751179108212082
estd1max3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010740284050426463,-0.010137507329081235,-0.011570605901017366,-0.012237066023272417,-0.011229757177103672,-0.011235205741410627,-0.011448274446644946,-0.011276255611316854,-0.011300258558710797,-0.01130155347454302,-0.011300268709338781,-0.011362552417075724,-0.01158244796839818,-0.011259979497390025,-0.011306513688945275,-0.011279120260119709,-0.011275480725641654,-0.011315370981743086,-0.011377531682295978,-0.011345420732915109,-0.01121034924154319,-0.0113256113673688,-0.01120984149788368,-0.011261871827491833,-0.011366044901703093,-0.011309163932469456
ell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005124761006680618,0.003637407867742699,0.003812979834458338,0.0040133103525818265,0.00396189197573851,0.0038785443745411744,0.003876386114576745,0.003916111032126993,0.003910974920091681,0.003916113750725201,0.003837663697863308,0.003942500257917646,0.0038996103051901544,0.0038715966323851604,0.004043991765761435,0.003928885503555814,0.003931351435658945,0.0038489119965781707,0.003964669175405541,0.0039895773006159195,0.0038293204942322925,0.003958475567631118,0.004025078890353624,0.0038716455811722557,0.0038590398519956237
thmig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012818587721202502,-0.012662229609350577,-0.012074490921636729,-0.012151902175964678,-0.012381943006912316,-0.011788120779069058,-0.012452944837619538,-0.012449082397119572,-0.01245282033021278,-0.012425112392433092,-0.012640497861679022,-0.012203425542184673,-0.012266461273141273,-0.011888879803374632,-0.01222158665509442,-0.012374811685969727,-0.012182922080871971,-0.01213503013795672,-0.012305608314317148,-0.012506321917145277,-0.012452564463664356,-0.012464576944613453,-0.012690552990278206,-0.012463628387015924
smig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012721175935614813,-0.0008174165760171273,-0.0006541573103004031,-0.0007238288877161817,-0.0006707969827854245,-0.0006736025541403289,-0.0006756047872805822,-0.0006736035124529177,-0.0007119422774576687,-0.0011078712019255794,-0.0007492476090013256,-0.0006600995009277288,-0.0005425871978634407,-0.0006941817345441745,-0.0006664016348282086,-0.0005561243242122769,-0.0007346422361802967,-0.0007064930539042913,-0.0006310370777888231,-0.000669699341840114,-0.0007109477468102782,-0.0006415555592214963,-0.0006878628779505917
kdmig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006300697318830543,0.006742657381750597,0.006768788106888598,0.006748956991369905,0.006729190069160697,0.006728739179945546,0.006729199365378402,0.006664035664567576,0.00654447251162245,0.006503034826856224,0.006780725056071873,0.006620148892440573,0.006653880070249141,0.006710560592497447,0.00676802803487625,0.006749039916849521,0.006717047979284514,0.006724312646087402,0.006758131101933826,0.006697878246351281,0.00671770108011377,0.006660163346611283
