,k3,thk,ksnf1,ksnf1std1,nsnf1,nsnf2,dmth1,nmth1snf3,nmth1rgt2,thsnf3,dmth1rgt2,thmth1,kmth1mig1,nmth1mig1,kmth1mig2,nmth1mig2,thstd1,istd1,nstd1,nstd3,thrgt2,imig1,kmig1snf1,theta2,dmig2,kmig2std1,nmig2std1,kmig2mth1,nmig2mth1,dhxt4,dhxt4max,kdhxt4,ndhxt4,shxt4,khxt4mth1,nhxt4mth1,khxt4std1,nhxt4std1,khxt4mig1,khxt4mig2,nhxt4mig1,nhxt4mig2,estd1max3,ell,thmig2,smig2,kdmig2,mdmig2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21
dmth1rgt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007162798393409846,0.0248344476562406,0.0071622072145215215,0.007160761874953244,0.007161960463049717,0.007161799994025481,0.007161549623849401,0.007052148708450015,0.0071618413628352995,0.007162051731445347,-0.01043347582163381,0.00716201654079832,0.007162068543693539,0.007165420831182403,0.007160795942244769,0.007162418743772409,0.0071609100942457635,0.007163038944156561,0.007164408823722249,0.007163552129109332,0.007162068536324306,0.007162068536324306,0.007157168028696009,0.007167466535752723,0.00715879087177433,0.007161185296634784,0.0071612519435799524,0.007162697178362067,0.00716138000886562,0.007163291929674544,0.007163391219666874,0.007161763989374963,0.007161272594876838,-0.045688659594642585,0.007157552790933567,0.007158897663862455,0.007156244316286755,0.007162060359518432,0.007162067240864174,0.007162020211427877,0.007162068536301704,0.007162155267134785,0.007162117598878926,0.0071620935532191645,0.00716206052473543,0.007161958477742162,0.007162093122385911,0.007162119744888789,0.007162202781492262,0.007162021005740177,0.007162113520641682,0.007162068734079098,0.007162068292168734,0.007162231153038673,0.007162285946755209,0.007162076420020432,0.007162073705881349,0.007161055034974942
thmth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025841270271288623,0.008168712986948268,0.008168126415033275,0.008168830378586395,0.025875611041362295,0.008167213476718903,0.008168918373334836,0.008168267905408845,0.00816872831566477,-0.009425573435048837,0.008168578041845759,0.008168609002575872,0.008168895421128907,0.00816868653405752,0.00816872667349919,0.008168180695311675,0.008168861504045933,0.008168220384136666,0.008168643813144602,0.008168609002049604,0.008168609002049604,0.008170736520919954,0.008169876781982702,0.008170091013689124,0.008168302853330573,0.008168422034890084,0.008168185929997638,0.008168314759409661,0.008168433512166968,0.008168599861379555,0.008168969991732333,0.008168339930453787,0.008176319523097312,0.008168282468188221,0.008171018409516789,0.008169956138471974,0.008168649837201059,0.008168605729926646,0.008168601013662716,0.008168609002067406,0.008168579990413575,0.008168603955987702,0.008168651818558149,0.008168604000849393,0.008168587489603429,0.008168576467415083,0.00816867161902385,0.00816870075689966,0.008168677013902684,0.008168550733254738,0.008168602677982178,0.008168608659976637,0.008168661207692659,0.008168867313271383,0.008168622342539743,0.008168641128668764,0.008168917897895348
kmth1mig1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027633977192224855,0.027635227115173463,0.0276346373522299,0.01019539295641442,0.027633588449059273,0.027633858039838314,0.02763445923338677,0.027634407556716457,0.027633910387417943,0.027634068161199943,0.027634176104388182,0.027635416821186295,0.02763348081664447,0.02763413125814381,0.02763235261990142,0.027634219743208448,0.027633555878151993,0.027633661976956724,0.027634176105561604,0.027634176105561604,0.027635509612955463,0.027644159757911062,0.02763536610667791,0.027633529351858123,0.027634450556586365,0.02763369738206976,0.02763256405346253,0.027634845802900286,0.027634167136653627,0.02763482914880269,0.01019568630317465,0.027632135068614654,0.02763470270470265,0.02763431526119466,0.027635143042685502,0.02763417884538842,0.027634176958774768,0.027634187058527365,0.027634176105565213,0.0276341487890786,0.027634188484986534,0.027634204916200424,0.0276341732999429,0.027634163506280875,0.027634147925214177,0.027634128793590004,0.027634086080687043,0.027634190358209958,0.02763422090184985,0.027634196749057875,0.02763417399465346,0.027634212725379165,0.02763424184430504,0.02763417862699784,0.027634189605953804,0.027634065642983353
nmth1mig1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01768545069065655,0.017684781367126378,0.03527787294966652,0.035277864034315015,0.03527802682427764,0.017684545708493947,0.03527776518593561,0.017608139669244426,0.03527770636830262,0.035277751119681185,1.3912742961162351e-5,0.03527706353876047,0.03527784342737274,0.017684315064688674,0.017684554930038295,0.017683676021059486,0.01768306931830216,0.03527775111968073,0.03527775111968073,0.017687232336488612,1.9778973072546133e-5,0.03527949320615707,0.03527736434109814,0.03527786272182285,0.035277385530758085,0.035276227373340185,0.03527743333934471,0.035277563208260275,0.017684396309482854,0.03527806853090089,1.1302569716971151e-5,0.01768490171296814,0.0176845238944693,0.017683529518197866,0.03527776278207475,0.035277750975290886,0.03527775930029321,0.03527775111968765,0.03527774770624495,0.035277752547179506,0.03527773045756264,0.03527775224213,0.03527774498674126,0.03527771967428291,0.035277744451448045,0.03527788135040145,0.03527774804283377,0.03527772046730816,0.035277766931275295,0.035277750819033726,0.0352777137480164,0.03527772750571964,0.03527774937072482,0.03527776754261744,0.017608166462287116
kmth1mig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006122172681900014,0.0061251049035352416,0.02350639027358866,-0.011465209661063711,0.006124094121538413,0.0061232192886545266,-0.01147054669990759,0.0061223222818761755,0.006122385020744051,0.006122074919381816,0.006124402878988833,0.006122475914858827,0.006121965207057452,0.006122442446262906,0.006123647866580925,0.006122055975513586,0.006122385018945981,0.006122385018945981,0.006121300173528803,0.0061181865419407035,0.006123145518686007,0.006122944588267967,0.006122879140589938,0.006122286423582505,0.006121809944476788,0.006123454906796021,0.006121789530556044,0.00612204131104949,0.006124605360731143,0.00611881590992168,0.0061213131325280725,0.006123047046997564,0.006121072181786737,0.00612238289557131,0.006122386237102525,0.0061223899173948,0.006122385018951326,0.00612237502695765,0.006122399796027052,0.0061224474039475165,0.0061223830868469544,0.006122395059639172,0.006122385368561069,0.006122342017817162,0.006123035772573165,0.006122337390355149,0.006122511450661181,0.006122408435478651,0.006122385456910009,0.0061224714032110895,0.006122286788382704,0.006122362681462738,0.006122386349952882,0.006121679938357404
nmth1mig2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016276141102258147,0.01627615524718089,0.016275974968578168,0.016275770470504644,0.016275792388620213,0.01627618782433083,0.016275710752954857,0.01627575876947669,0.016275529272971934,0.016276348452057447,0.016275692018153976,0.016275862877446843,0.01627587370019189,0.016275736579299246,0.016274889905103684,0.016275758769476848,0.016275758769476848,0.016275965464319756,0.01627566644033215,0.01627566741252146,0.01627541706088708,0.01627577326866501,0.016275935349361583,0.016274674712826932,0.01627612744887828,0.01627520766579377,0.01627653308395633,0.016276558053330815,0.0337660599457986,0.01627510208450272,0.016275404961803422,0.016276400860790186,0.016275756578915508,0.016275759397835134,0.016275769070607616,0.01627575876948059,0.016275750220288047,0.01627578212215229,0.016275792432663576,0.01627576142558312,0.016275759469230384,0.0162757728299292,0.016275707824803365,0.01627586345344196,0.016275742839945956,0.016275753604683016,0.016275770602574704,0.016275758627218327,0.016275757957082134,0.016275883520316194,0.01627576380366486,0.016275751951347825,0.01627600850462398
thstd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034965651712317074,0.05224984289068827,0.052249259628885124,0.052249391959952575,0.03457927441219221,0.05224988172361193,0.05225006258986614,0.034577760195877334,0.05224880645560894,0.052250118308362056,0.052251621440766984,0.052250079703772725,0.05224941191304518,0.05224835011266692,0.05225006260530532,0.05225006260530532,0.05225026566826671,0.03458071434285598,0.05225153349230314,0.052249607821000126,0.05225041905492193,0.05224975755588459,0.0522504510923052,0.052249918321277615,0.052249350764745864,0.05224803399026754,0.034967298911459596,0.08718380250334373,0.05224771460259876,0.052250381229393364,0.05225425469821337,0.05225004555338137,0.05225005672955773,0.052250056087715435,0.0522500626053205,0.05225006356283935,0.05225012823962471,0.05225012525659249,0.052250080886305714,0.05224998154435197,0.05225002569464877,0.0522499997134286,0.05225018517406966,0.05225019527725899,0.05224990875565343,0.05225008450785946,0.052250060948146375,0.05224996619806111,0.05224995576802451,0.05225006355476895,0.052250063236796374,0.03458034586642764
istd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028513320967488362,0.028512704222591823,0.02851332135774472,0.028512244143532792,0.02851269386476523,0.028512870098022943,0.04601117032592259,0.04577755139844332,0.028512911545067667,0.028514602338307583,0.02851305249594746,0.02851456306565931,0.02851441436653519,0.028512870108821822,0.028512870108821822,0.028509888292152737,0.02851995525171902,0.02851307577129243,0.028512499197894323,0.028513247289563722,0.028511999092027018,0.028514451474153508,0.028513520715506443,0.02851326738167779,0.028511188878866164,0.01123212715936775,0.028507986190509288,0.028509786692700895,0.028511363678922933,0.02851514502412585,0.028512863415418466,0.028512875709002353,0.028512876913720658,0.02851287010886573,0.028512843685003137,0.028512968811627484,0.028512973868753715,0.02851287554361516,0.028512765108367012,0.02851285677053198,0.028512913556297332,0.028513124302890002,0.028512962662041147,0.028512831951987658,0.0285129718429084,0.028512869560107762,0.02851276782337134,0.02851278730929602,0.028512856642957968,0.02851289183213958,0.028512528135207247
nstd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013929177291783537,-0.013929411288170242,-0.013929596500130896,-0.013929546354882031,-0.013929481504582113,-0.013928339374832437,-0.013928991356127842,-0.013929527952291236,-0.013930651851445998,-0.01392960421780398,-0.013928486925258042,-0.013928022575730939,-0.013929481507156399,-0.013929481507156399,-0.01392953006972546,-0.01392849710943499,-0.01393119598284049,-0.013929509533313449,-0.013929527344978945,-0.013929171005607434,-0.013928976035145086,-0.013929520412912203,-0.013928768897830094,-0.013929321061896836,-0.01392945178381511,-0.013933318443592827,-0.013929694171275465,-0.013930752567488764,-0.01392915697108134,-0.013929480014573984,-0.013929480655263901,-0.013929508627757329,-0.013929481507180506,-0.01392948156573533,-0.013929440385235487,-0.01392952425814068,-0.013929477548699836,-0.013929490521672996,-0.013929472431329543,-0.013929441811122701,-0.013929513099867572,-0.013929380393714932,-0.013929600366214104,-0.013929471171353153,-0.013929481321304485,-0.013929506991993799,-0.01392952709755187,-0.013929492250759786,-0.013929469334872177,-0.013929689107304117
nstd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.206523240981687e-5,-5.2300973724487106e-5,-5.183639028797709e-5,-5.1844997406706875e-5,-5.575963474047312e-5,-5.1875820863365264e-5,-5.178944438069742e-5,-5.031255590889278e-5,-5.167067178193281e-5,-5.18877463571647e-5,-5.0784456182500195e-5,-5.184499740752333e-5,-5.184499740752333e-5,-5.2835566965483234e-5,-4.566863667777698e-5,-5.238852756194709e-5,-5.18798882716012e-5,-5.19734983922255e-5,-5.23822985557822e-5,-5.107031921819827e-5,-5.124123969968054e-5,-5.244375043758739e-5,-5.2291420769226574e-5,-5.2187570246111955e-5,0.03517012106474847,-5.14263138637757e-5,-5.037790336092315e-5,-5.052004031083264e-5,-5.183250577451005e-5,-5.184299388774941e-5,-5.187689485086047e-5,-5.184499740025327e-5,-5.186983389248041e-5,-5.181848653614634e-5,-5.177060637558776e-5,-5.185137920409023e-5,-5.1861206437575615e-5,-5.188430990116863e-5,-5.1849647723909384e-5,-5.1949413334628765e-5,-5.185249425792486e-5,-5.180342213276907e-5,-5.183056658696824e-5,-5.1845210412134374e-5,-5.1840589698801276e-5,-5.181866868094035e-5,-5.1844535947199246e-5,-5.1824887311619833e-5,-5.187764100979075e-5
thrgt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017279539800694604,0.017279419679823396,0.01727942654137567,0.017279960428565534,0.01727976186571198,0.01727939920195309,0.017278609646312167,0.017279402052123066,0.017280189446832222,0.01728058607427574,0.017279426541375115,0.017279426541375115,0.01727865507447978,0.017280133601386742,0.017278511670271352,0.017279193833914082,0.017279405348527566,0.01727934920244949,0.0172795821721351,0.017279357955502457,0.017279137208550795,0.017279424880521543,0.017279924685224657,-0.0002238252710908214,0.01728018100615868,0.017279341829594348,0.017275018019716332,0.01727943961316298,0.017279430436940982,0.017279432103465078,0.017279426541371455,0.017279444119841534,0.017279469518388938,0.017279423686947157,0.017279424785760694,0.017279397413841942,0.017279438775714483,0.01727944735958424,0.017279402856076643,0.017279485891487565,0.017279421094202854,0.017279449303792008,0.017279426737644044,0.01727953088721834,0.017279457941088212,0.017279428597120703,0.017279436768095405,0.017279430170603936
